GqlToGremlin		0.1	8	0.6580	0
GqlToGremlin		0.1	4	0.0150	0
GqlToGremlin		0.1	5	0.2100	0
GqlToGremlin		0.1	3	0.0470	0
GqlToGremlin		0.1	1	0.0220	0
GqlToGremlin		0.1	7	0.1470	0
GqlToGremlin		0.1	2	0.0940	0
GqlToGremlin		0.1	4	0.0090	0
GqlToGremlin		0.1	8	0.1560	0
GqlToGremlin		0.1	2	0.0380	0
GqlToGremlin		0.1	7	0.1390	0
GqlToGremlin		0.1	1	0.0100	0
GqlToGremlin		0.1	3	0.0260	0
GqlToGremlin		0.1	5	0.1420	0
GqlToGremlin		0.1	2	0.0220	0
GqlToGremlin		0.1	4	0.0070	0
GqlToGremlin		0.1	5	0.2040	0
GqlToGremlin		0.1	7	0.1340	0
GqlToGremlin		0.1	1	0.0090	0
GqlToGremlin		0.1	8	0.1370	0
GqlToGremlin		0.1	3	0.0210	0
GqlToGremlin		0.1	3	0.0190	0
GqlToGremlin		0.1	8	0.1340	0
GqlToGremlin		0.1	1	0.0060	0
GqlToGremlin		0.1	2	0.0200	0
GqlToGremlin		0.1	7	0.2140	0
GqlToGremlin		0.1	5	0.2130	0
GqlToGremlin		0.1	4	0.0050	0
GqlToGremlin		0.1	2	0.0270	0
GqlToGremlin		0.1	5	0.1870	0
GqlToGremlin		0.1	3	0.0210	0
GqlToGremlin		0.1	7	0.1360	0
GqlToGremlin		0.1	1	0.0070	0
GqlToGremlin		0.1	8	0.1350	0
GqlToGremlin		0.1	4	0.0050	0
GqlToGremlin		0.1	3	0.0190	0
GqlToGremlin		0.1	1	0.0060	0
GqlToGremlin		0.1	2	0.0180	0
GqlToGremlin		0.1	4	0.0060	0
GqlToGremlin		0.1	7	0.1320	0
GqlToGremlin		0.1	8	0.1370	0
GqlToGremlin		0.1	5	0.1700	0
GqlToGremlin		0.1	7	0.1300	0
GqlToGremlin		0.1	4	0.0040	0
GqlToGremlin		0.1	1	0.0040	0
GqlToGremlin		0.1	5	0.1310	0
GqlToGremlin		0.1	3	0.0220	0
GqlToGremlin		0.1	2	0.0160	0
GqlToGremlin		0.1	8	0.1340	0
GqlToGremlin		0.1	4	0.0060	0
GqlToGremlin		0.1	3	0.0210	0
GqlToGremlin		0.1	8	0.1350	0
GqlToGremlin		0.1	5	0.1710	0
GqlToGremlin		0.1	7	0.1340	0
GqlToGremlin		0.1	1	0.0040	0
GqlToGremlin		0.1	2	0.0180	0
GqlToGremlin		0.1	5	0.1270	0
GqlToGremlin		0.1	3	0.0220	0
GqlToGremlin		0.1	4	0.0050	0
GqlToGremlin		0.1	7	0.1280	0
GqlToGremlin		0.1	2	0.0200	0
GqlToGremlin		0.1	1	0.0040	0
GqlToGremlin		0.1	8	0.1390	0
GqlToGremlin		0.1	3	0.0200	0
GqlToGremlin		0.1	5	0.1330	0
GqlToGremlin		0.1	2	0.0500	0
GqlToGremlin		0.1	8	0.1330	0
GqlToGremlin		0.1	4	0.0040	0
GqlToGremlin		0.1	7	0.1350	0
GqlToGremlin		0.1	1	0.0070	0
