Gremlin	arcade	0.1	8	9.4230	537142
Gremlin	arcade	0.1	4	7.1270	784511
Gremlin	arcade	0.1	5	6.3650	1079722
Gremlin	arcade	0.1	4	7.1240	784511
Gremlin	arcade	0.1	8	8.5330	537142
Gremlin	arcade	0.1	5	6.4420	1079722
Gremlin	arcade	0.1	4	7.3150	784511
Gremlin	arcade	0.1	5	6.4320	1079722
Gremlin	arcade	0.1	8	8.6360	537142
Gremlin	arcade	0.1	8	8.4930	537142
Gremlin	arcade	0.1	5	6.2930	1079722
Gremlin	arcade	0.1	4	7.1290	784511
Gremlin	arcade	0.1	5	6.3120	1079722
Gremlin	arcade	0.1	8	8.6960	537142
Gremlin	arcade	0.1	4	7.2310	784511
Gremlin	arcade	0.1	4	7.1430	784511
Gremlin	arcade	0.1	8	8.7040	537142
Gremlin	arcade	0.1	5	6.4170	1079722
Gremlin	arcade	0.1	4	7.2250	784511
Gremlin	arcade	0.1	5	6.3170	1079722
Gremlin	arcade	0.1	8	8.5300	537142
Gremlin	arcade	0.1	4	7.1760	784511
Gremlin	arcade	0.1	8	8.5130	537142
Gremlin	arcade	0.1	5	6.4130	1079722
Gremlin	arcade	0.1	5	6.3100	1079722
Gremlin	arcade	0.1	4	7.1580	784511
Gremlin	arcade	0.1	8	8.5450	537142
Gremlin	arcade	0.1	5	6.2950	1079722
Gremlin	arcade	0.1	8	8.5100	537142
Gremlin	arcade	0.1	4	7.1500	784511
